checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
babilong_checkpoint,tda_hybrid,10,5,-0.033935546875,3.9,3.866064453125,0.9794888950002555,0.020511104999744532,33.44598059759062,48.252350345812474,0.6369668245315552,0.0199052132666111,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,6,-0.02490234375,3.9,3.87509765625,0.9796695917760643,0.020330408223935722,33.7463502923719,48.685692214906766,0.6744089126586914,0.021075278520584106,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,7,0.0020904541015625,3.9,3.9020904541015624,0.9802003058540658,0.019799694145934223,34.66024540424091,50.004164160692845,0.6666219234466553,0.020831935107707977,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,8,-0.004364013671875,3.9,3.895635986328125,0.9800746506735163,0.01992534932648368,34.43946729956897,49.68564868394577,0.6530082821846008,0.020406508818268776,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,9,-0.03076171875,3.9,3.86923828125,0.9795525615333074,0.02044743846669263,33.551206870890965,48.40415976847411,0.6177581548690796,0.019304942339658737,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,10,-0.033935546875,3.9,3.866064453125,0.9794888950002555,0.020511104999744532,33.44598059759062,48.252350345812474,0.5776466131210327,0.018051456660032272,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,11,-0.031494140625,3.9,3.868505859375,0.9795378864522742,0.02046211354772572,33.52689423608255,48.36908405080506,0.36098167300224304,0.01128067821264267,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,12,-0.03076171875,3.9,3.86923828125,0.9795525615333074,0.02044743846669263,33.551206870890965,48.40415976847411,0.4899156987667084,0.015309865586459637,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,13,-0.0281982421875,3.9,3.8718017578125,0.9796038432090607,0.020396156790939268,33.63644145083956,48.52712727427821,0.5931697487831116,0.018536552786827087,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,14,0.024658203125,3.9,3.924658203125,0.9806335794037037,0.019366420596296376,35.443483767585334,51.13413826332384,0.7204949259757996,0.022515466436743736,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,10,15,-0.031982421875,3.9,3.868017578125,0.9795280973364,0.02047190266359999,33.510695702199065,48.34571450630169,0.8076162934303284,0.02523801103234291,1024,blocks.10.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,0,-0.01544189453125,3.9,3.88455810546875,0.9798571637458684,0.02014283625413164,34.06384888543944,49.14374586061453,0.5365357398986816,0.01676674373447895,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,1,0.0242919921875,3.9,3.9242919921875,0.9806266233348104,0.019373376665189537,35.43063242502125,51.11559769513787,0.6378618478775024,0.01993318274617195,1024,blocks.14.attn.mem.w_gamma
